,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,000008.SZ,2019-01-02,3.8669,3.8868,3.7874,3.8570,3.8669,-0.0099,-0.2560,98226.4600,38054.6670
1,000008.SZ,2019-01-03,3.8470,3.8769,3.8073,3.8172,3.8570,-0.0398,-1.0319,113078.3600,43612.1750
2,000008.SZ,2019-01-04,3.7774,3.8868,3.7774,3.8868,3.8172,0.0696,1.8233,188831.9300,73082.4530
3,000008.SZ,2019-01-07,3.9266,4.1254,3.8967,4.0458,3.8868,0.1590,4.0908,433498.1300,176372.0670
4,000008.SZ,2019-01-08,4.0458,4.2248,4.0061,4.1154,4.0458,0.0696,1.7203,481872.9900,200299.9000
5,000008.SZ,2019-01-09,4.0955,4.1353,4.0359,4.0657,4.1154,-0.0497,-1.2077,356876.6100,147140.1620
6,000008.SZ,2019-01-10,4.0558,4.0657,3.9763,3.9862,4.0657,-0.0795,-1.9554,203777.6600,82402.7870
7,000008.SZ,2019-01-11,3.9862,4.0359,3.9564,4.0359,3.9862,0.0497,1.2468,237609.2600,95248.2080
8,000008.SZ,2019-01-14,4.0558,4.0657,3.9763,3.9862,4.0359,-0.0497,-1.2314,168113.5100,67725.7880
9,000008.SZ,2019-01-15,3.9862,4.0260,3.9564,4.0160,3.9862,0.0298,0.7476,167665.0800,67435.5410
10,000008.SZ,2019-01-16,4.0260,4.0260,3.9763,3.9862,4.0160,-0.0298,-0.7420,153791.9300,61809.1430
11,000008.SZ,2019-01-17,3.9763,3.9961,3.9266,3.9365,3.9862,-0.0497,-1.2468,177732.7100,70843.9350
12,000008.SZ,2019-01-18,3.9564,3.9663,3.7774,3.9166,3.9365,-0.0199,-0.5055,243091.5000,95202.3650
13,000008.SZ,2019-01-21,3.9067,3.9365,3.8669,3.9166,3.9166,0.0000,0.0000,203072.0200,79632.8860
14,000008.SZ,2019-01-22,3.8967,3.9166,3.8669,3.8669,3.9166,-0.0497,-1.2690,130313.0800,50976.2990
15,000008.SZ,2019-01-23,3.8669,3.8868,3.8371,3.8570,3.8669,-0.0099,-0.2560,135607.2500,52581.5580
16,000008.SZ,2019-01-24,3.8470,3.8868,3.8172,3.8470,3.8570,-0.0100,-0.2593,110770.0000,42942.5910
17,000008.SZ,2019-01-25,3.8371,3.8669,3.8271,3.8470,3.8470,0.0000,0.0000,81336.7400,31520.4860
18,000008.SZ,2019-01-28,3.8570,3.8868,3.8271,3.8371,3.8470,-0.0099,-0.2573,122668.9000,47649.2920
19,000008.SZ,2019-01-29,3.8371,3.8470,3.7774,3.8172,3.8371,-0.0199,-0.5186,162035.8700,62083.3260
20,000008.SZ,2019-01-30,3.8172,3.8570,3.7973,3.8172,3.8172,0.0000,0.0000,107215.1100,41296.3420
21,000008.SZ,2019-01-31,3.7774,3.7774,3.4792,3.6184,3.8172,-0.1988,-5.2080,414286.5800,151790.7650
22,000008.SZ,2019-02-01,3.6482,3.7277,3.6283,3.7178,3.6184,0.0994,2.7471,148745.0600,55122.4480
23,000008.SZ,2019-02-11,3.7377,3.7874,3.5886,3.7874,3.7178,0.0696,1.8721,185126.6800,69583.0500
24,000008.SZ,2019-02-12,3.7476,3.8470,3.7476,3.8271,3.7874,0.0397,1.0482,151099.4100,57956.7670
25,000008.SZ,2019-02-13,3.8271,3.9166,3.8172,3.8967,3.8271,0.0696,1.8186,230187.5000,89985.6940
26,000008.SZ,2019-02-14,3.8967,3.9365,3.8769,3.9067,3.8967,0.0100,0.2566,158172.1400,62247.9450
27,000008.SZ,2019-02-15,3.9067,3.9365,3.8570,3.8967,3.9067,-0.0100,-0.2560,166266.4100,65082.6530
28,000008.SZ,2019-02-18,3.8868,3.9862,3.8669,3.9663,3.8967,0.0696,1.7861,352042.6300,139609.2260
29,000008.SZ,2019-02-19,4.0359,4.0657,3.9365,3.9763,3.9663,0.0100,0.2521,321111.8800,128813.0510
30,000008.SZ,2019-02-20,3.9663,3.9961,3.9067,3.9266,3.9763,-0.0497,-1.2499,235796.5100,93519.1870
31,000008.SZ,2019-02-21,3.9464,4.0160,3.8967,3.9365,3.9266,0.0099,0.2521,370220.3900,147495.4390
32,000008.SZ,2019-02-22,3.9464,3.9961,3.8967,3.9961,3.9365,0.0596,1.5140,348921.1500,138776.8220
33,000008.SZ,2019-02-25,4.0061,4.3938,3.9961,4.3938,3.9961,0.3977,9.9522,1014251.5200,430503.5620
34,000008.SZ,2019-02-26,4.4733,4.5230,4.3043,4.3341,4.3938,-0.0597,-1.3587,1280961.0000,569603.3510
35,000008.SZ,2019-02-27,4.3938,4.6820,4.3441,4.5329,4.3341,0.1988,4.5869,1144989.9100,516066.9710
36,000008.SZ,2019-02-28,4.5230,4.9504,4.4932,4.6423,4.5329,0.1094,2.4135,952784.2000,450412.2400
37,000008.SZ,2019-03-01,4.6721,4.7218,4.3739,4.6423,4.6423,0.0000,0.0000,778616.0600,355464.4240
38,000008.SZ,2019-03-04,4.6025,4.8411,4.5926,4.6721,4.6423,0.0298,0.6419,1141007.3000,537997.4130
39,000008.SZ,2019-03-05,4.6323,4.6920,4.5727,4.6820,4.6721,0.0099,0.2119,656091.0600,306193.9090
40,000008.SZ,2019-03-06,4.6721,4.7616,4.5826,4.7218,4.6820,0.0398,0.8501,1030789.8200,484776.0290
41,000008.SZ,2019-03-07,4.7218,4.9206,4.6920,4.8709,4.7218,0.1491,3.1577,1129226.0100,549086.3890
42,000008.SZ,2019-03-08,4.7715,4.8113,4.4236,4.4236,4.8709,-0.4473,-9.1831,1118425.0300,522005.7100
43,000008.SZ,2019-03-11,4.4335,4.6125,4.4335,4.5727,4.4236,0.1491,3.3706,749403.6800,343150.3200
44,000008.SZ,2019-03-12,4.6721,4.7914,4.5727,4.6721,4.5727,0.0994,2.1738,1035279.9800,489298.9370
45,000008.SZ,2019-03-13,4.7516,4.7914,4.5230,4.5429,4.6721,-0.1292,-2.7654,824124.5400,385197.9010
46,000008.SZ,2019-03-14,4.5031,4.5528,4.3540,4.4335,4.5429,-0.1094,-2.4082,592212.6500,263602.4990
47,000008.SZ,2019-03-15,4.4236,4.5429,4.4236,4.4534,4.4335,0.0199,0.4489,462838.5500,208307.3480
