,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,600566.SH,2019-01-02,30.6038,30.7314,27.5051,27.5051,30.5582,-3.0531,-9.9911,78679.8800,244210.1390
1,600566.SH,2019-01-03,27.3320,27.3320,26.0196,26.3568,27.5051,-1.1483,-4.1749,90912.3000,264302.9290
2,600566.SH,2019-01-04,26.0925,27.9881,26.0014,27.9335,26.3568,1.5767,5.9821,52472.7700,156055.1110
3,600566.SH,2019-01-07,27.9335,28.5714,27.6145,28.2980,27.9335,0.3645,1.3049,53803.7100,166069.8020
4,600566.SH,2019-01-08,28.4438,28.9633,28.2980,28.6534,28.2980,0.3554,1.2559,38789.4100,122043.7270
5,600566.SH,2019-01-09,28.7810,29.9749,28.5258,29.1274,28.6534,0.4740,1.6543,35782.0700,115370.9370
6,600566.SH,2019-01-10,29.1274,29.3370,28.6808,28.8084,29.1274,-0.3190,-1.0952,28106.9400,89342.1650
7,600566.SH,2019-01-11,28.6808,29.2549,28.6170,29.1091,28.8084,0.3007,1.0438,32246.6900,102264.6650
8,600566.SH,2019-01-14,29.0271,29.1456,28.1157,28.5532,29.1091,-0.5559,-1.9097,32266.9900,100808.3070
9,600566.SH,2019-01-15,28.6717,29.0089,28.1704,28.8175,28.5532,0.2643,0.9256,28416.1700,89201.0860
10,600566.SH,2019-01-16,28.9906,29.6013,28.7081,29.5557,28.8175,0.7382,2.5616,33801.1300,108667.9950
11,600566.SH,2019-01-17,29.5648,29.9932,28.9906,29.6104,29.5557,0.0547,0.1851,38319.6800,124451.2100
12,600566.SH,2019-01-18,29.4554,31.7612,29.4372,31.5789,29.6104,1.9685,6.6480,65740.3400,223450.5290
13,600566.SH,2019-01-21,31.5789,33.0189,31.5789,32.3354,31.5789,0.7565,2.3956,84630.9600,300918.8270
14,600566.SH,2019-01-22,32.3354,32.4083,31.3967,31.4513,32.3354,-0.8841,-2.7342,33410.3500,116341.6340
15,600566.SH,2019-01-23,31.5060,32.0437,31.4240,31.8979,31.4513,0.4466,1.4200,37664.8000,131348.5700
16,600566.SH,2019-01-24,31.8979,32.2260,30.5035,31.1688,31.8979,-0.7291,-2.2857,41304.9300,140086.8920
17,600566.SH,2019-01-25,31.2508,31.2508,30.7405,31.0321,31.1688,-0.1367,-0.4386,25385.2400,86462.6790
18,600566.SH,2019-01-28,31.0321,31.3146,30.1754,30.3121,31.0321,-0.7200,-2.3202,40818.9100,137051.3770
19,600566.SH,2019-01-29,30.0843,31.2326,30.0843,30.7860,30.3121,0.4739,1.5634,38267.5200,129573.5370
20,600566.SH,2019-01-30,30.7860,31.2235,30.2392,30.5309,30.7860,-0.2551,-0.8286,22895.9400,77220.4020
21,600566.SH,2019-01-31,30.7769,30.7769,30.0934,30.4853,30.5309,-0.0456,-0.1494,32093.0500,106904.9940
22,600566.SH,2019-02-01,30.5400,31.4787,30.2939,31.2691,30.4853,0.7838,2.5711,35022.3500,119082.4840
23,600566.SH,2019-02-11,30.9865,32.0164,30.9865,31.8979,31.2691,0.6288,2.0109,34728.9700,120933.0620
24,600566.SH,2019-02-12,31.9435,33.0554,31.9070,33.0189,31.8979,1.1210,3.5143,45291.8000,162119.5080
25,600566.SH,2019-02-13,33.1374,33.1465,32.2716,33.0280,33.0189,0.0091,0.0276,55284.2500,197904.9040
26,600566.SH,2019-02-14,32.8822,32.9916,32.4630,32.8822,33.0280,-0.1458,-0.4414,36497.7600,131146.2940
