,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,601118.SH,2019-01-02,4.5412,4.5811,4.4614,4.4813,4.4813,0.0000,0.0000,161460.2200,73076.8820
1,601118.SH,2019-01-03,4.5113,4.5312,4.4115,4.4214,4.4813,-0.0599,-1.3367,162813.4700,72880.8930
2,601118.SH,2019-01-04,4.4015,4.5911,4.3615,4.5612,4.4214,0.1398,3.1619,287931.2900,130612.0290
3,601118.SH,2019-01-07,4.5612,4.6111,4.5312,4.5811,4.5612,0.0199,0.4363,242013.4900,110877.0770
4,601118.SH,2019-01-08,4.5711,4.5711,4.5113,4.5212,4.5811,-0.0599,-1.3075,173727.1000,79055.8170
5,601118.SH,2019-01-09,4.5412,4.6011,4.5212,4.5312,4.5212,0.0100,0.2212,202292.8500,92608.2310
6,601118.SH,2019-01-10,4.5212,4.5412,4.4614,4.4713,4.5312,-0.0599,-1.3219,162998.0100,73614.9580
7,601118.SH,2019-01-11,4.4913,4.5113,4.4314,4.5013,4.4713,0.0300,0.6709,126283.3400,56701.0130
8,601118.SH,2019-01-14,4.4913,4.5013,4.4115,4.4314,4.5013,-0.0699,-1.5529,154572.9700,69052.5080
9,601118.SH,2019-01-15,4.4414,4.5113,4.4314,4.4913,4.4314,0.0599,1.3517,180895.8000,81232.8730
10,601118.SH,2019-01-16,4.4813,4.5911,4.4713,4.5711,4.4913,0.0798,1.7768,316195.5600,144180.7990
11,601118.SH,2019-01-17,4.5512,4.5811,4.5113,4.5212,4.5711,-0.0499,-1.0916,148992.4100,67751.4130
12,601118.SH,2019-01-18,4.5612,4.5911,4.5212,4.5811,4.5212,0.0599,1.3249,163288.6700,74633.9430
13,601118.SH,2019-01-21,5.0402,5.0402,4.8107,4.8207,4.5811,0.2396,5.2302,743702.7000,366020.0780
14,601118.SH,2019-01-22,4.8107,5.0303,4.8107,4.8805,4.8207,0.0598,1.2405,511317.5700,251385.0640
15,601118.SH,2019-01-23,4.7907,4.8506,4.7209,4.7608,4.8805,-0.1197,-2.4526,289417.5000,138422.1980
16,601118.SH,2019-01-24,4.8706,4.9205,4.7907,4.8306,4.7608,0.0698,1.4661,304175.1400,147682.9680
17,601118.SH,2019-01-25,4.7508,4.8506,4.7308,4.8107,4.8306,-0.0199,-0.4120,257761.0200,123710.4340
18,601118.SH,2019-01-28,4.8506,4.9704,4.8007,4.8207,4.8107,0.0100,0.2079,367374.2600,179084.1760
19,601118.SH,2019-01-29,4.7907,4.7907,4.6410,4.7109,4.8207,-0.1098,-2.2777,266269.3800,125541.0810
20,601118.SH,2019-01-30,4.6709,4.7408,4.5512,4.5612,4.7109,-0.1497,-3.1777,197495.6800,91992.7030
21,601118.SH,2019-01-31,4.5811,4.6111,4.4414,4.4713,4.5612,-0.0899,-1.9710,201692.2900,91004.3900
22,601118.SH,2019-02-01,4.4913,4.5512,4.4713,4.5412,4.4713,0.0699,1.5633,181587.3800,82089.4730
23,601118.SH,2019-02-11,4.5512,4.6410,4.5013,4.6310,4.5412,0.0898,1.9775,214860.1400,98814.1540
24,601118.SH,2019-02-12,4.6210,4.7807,4.6011,4.7408,4.6310,0.1098,2.3710,319385.2700,150874.7980
25,601118.SH,2019-02-13,4.7408,4.8306,4.6809,4.8107,4.7408,0.0699,1.4744,379726.8300,180803.1600
26,601118.SH,2019-02-14,4.7907,4.9205,4.7708,4.7807,4.8107,-0.0300,-0.6236,383404.0800,185450.6800
27,601118.SH,2019-02-15,4.7807,4.8706,4.7408,4.8107,4.7807,0.0300,0.6275,352802.2000,169831.2870
28,601118.SH,2019-02-18,4.8406,4.9205,4.8007,4.9105,4.8107,0.0998,2.0745,461558.6900,224929.1130
29,601118.SH,2019-02-19,4.9604,5.1800,4.9504,5.0502,4.9105,0.1397,2.8449,772536.7000,390566.5560
30,601118.SH,2019-02-20,5.1500,5.1999,5.0103,5.1301,5.0502,0.0799,1.5821,673112.0500,343547.9700
31,601118.SH,2019-02-21,5.0602,5.0901,4.9903,5.0003,5.1301,-0.1298,-2.5302,482660.9000,243747.8310
32,601118.SH,2019-02-22,5.0003,5.0502,4.9304,5.0502,5.0003,0.0499,0.9979,345860.5400,173019.6960
33,601118.SH,2019-02-25,5.1400,5.3496,5.0802,5.3197,5.0502,0.2695,5.3364,895894.8100,466574.5280
34,601118.SH,2019-02-26,5.2698,5.5592,5.1700,5.3995,5.3197,0.0798,1.5001,893681.3500,476072.4120
35,601118.SH,2019-02-27,5.4295,5.4395,5.2498,5.2997,5.3995,-0.0998,-1.8483,677292.4400,363385.8570
36,601118.SH,2019-02-28,5.3896,5.3896,5.2398,5.2997,5.2997,0.0000,0.0000,397886.1600,211853.5410
37,601118.SH,2019-03-01,5.3297,5.3596,5.2299,5.3097,5.2997,0.0100,0.1887,387830.2600,205339.9010
38,601118.SH,2019-03-04,5.3197,5.4494,5.2798,5.3596,5.3097,0.0499,0.9398,737279.0400,396156.2040
39,601118.SH,2019-03-05,5.2997,5.4095,5.2897,5.3995,5.3596,0.0399,0.7445,566001.8300,303744.7660
40,601118.SH,2019-03-06,5.3896,5.5792,5.3297,5.5492,5.3995,0.1497,2.7725,862774.5300,471249.7300
41,601118.SH,2019-03-07,5.4993,5.5592,5.4494,5.5193,5.5492,-0.0299,-0.5388,748954.3400,412477.5720
42,601118.SH,2019-03-08,5.4195,5.7289,5.2897,5.4095,5.5193,-0.1098,-1.9894,978824.6900,542502.8970
43,601118.SH,2019-03-11,5.4694,5.5892,5.4494,5.5492,5.4095,0.1397,2.5825,704128.6000,389412.2580
44,601118.SH,2019-03-12,5.6191,5.7688,5.5492,5.6590,5.5492,0.1098,1.9787,812131.8100,459505.6430
45,601118.SH,2019-03-13,5.6590,5.6590,5.4395,5.5293,5.6590,-0.1297,-2.2919,541750.9300,300254.6370
46,601118.SH,2019-03-14,5.4594,5.5193,5.2698,5.3596,5.5293,-0.1697,-3.0691,393959.7500,212016.7690
47,601118.SH,2019-03-15,5.3796,5.4694,5.3596,5.4295,5.3596,0.0699,1.3042,372313.5600,201782.8290
48,601118.SH,2019-03-18,5.4494,5.5393,5.3696,5.5293,5.4295,0.0998,1.8381,465574.5600,254851.5810
49,601118.SH,2019-03-19,5.5093,5.5692,5.4594,5.5492,5.5293,0.0199,0.3599,410587.2700,226702.5400
50,601118.SH,2019-03-20,5.4993,5.7988,5.4894,5.6590,5.5492,0.1098,1.9787,729902.6100,412707.3950
51,601118.SH,2019-03-21,5.6890,5.8686,5.6191,5.6890,5.6590,0.0300,0.5301,635824.8200,365467.6470
52,601118.SH,2019-03-22,5.6391,5.8387,5.6391,5.8087,5.6890,0.1197,2.1041,583876.8700,335757.8130
53,601118.SH,2019-03-25,5.6890,5.9485,5.6590,5.8287,5.8087,0.0200,0.3443,626857.9500,365489.0720
54,601118.SH,2019-03-26,5.8586,5.8986,5.5293,5.5592,5.8287,-0.2695,-4.6237,522556.7200,297984.6140
55,601118.SH,2019-03-27,5.5892,5.6291,5.3696,5.6091,5.5592,0.0499,0.8976,327738.1800,181224.2250
56,601118.SH,2019-03-28,5.5692,5.6990,5.4594,5.4794,5.6091,-0.1297,-2.3123,342570.4000,191179.1500
57,601118.SH,2019-03-29,5.4794,5.5592,5.3696,5.5592,5.4794,0.0798,1.4564,384829.7400,211816.2570
58,601118.SH,2019-04-01,5.5692,5.7189,5.5492,5.6890,5.5592,0.1298,2.3349,473363.6800,268302.3640
