,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,000069.SZ,2019-01-02,5.7665,5.7756,5.4106,5.4471,5.7938,-0.3467,-5.9840,403924.7900,244099.7800
1,000069.SZ,2019-01-03,5.4198,5.5840,5.4106,5.4562,5.4471,0.0091,0.1671,261549.9400,156908.6000
2,000069.SZ,2019-01-04,5.4198,5.6387,5.4015,5.5931,5.4562,0.1369,2.5091,296462.6700,179969.8960
3,000069.SZ,2019-01-07,5.6114,5.7573,5.5840,5.6479,5.5931,0.0548,0.9798,236355.7600,146434.0710
4,000069.SZ,2019-01-08,5.6479,5.6844,5.5657,5.5840,5.6479,-0.0639,-1.1314,153564.0000,94483.3140
5,000069.SZ,2019-01-09,5.6114,5.8030,5.5931,5.6935,5.5840,0.1095,1.9610,340153.1700,213671.5790
6,000069.SZ,2019-01-10,5.6935,5.7300,5.6205,5.7208,5.6935,0.0273,0.4795,241090.0400,150126.0220
7,000069.SZ,2019-01-11,5.6935,5.7208,5.6296,5.7026,5.7208,-0.0182,-0.3181,177859.5700,110545.7210
8,000069.SZ,2019-01-14,5.7117,5.7208,5.5749,5.6205,5.7026,-0.0821,-1.4397,158056.2200,97284.6240
9,000069.SZ,2019-01-15,5.6114,5.6479,5.4927,5.6387,5.6205,0.0182,0.3238,204838.5100,125394.3160
10,000069.SZ,2019-01-16,5.6387,5.6752,5.6114,5.6296,5.6387,-0.0091,-0.1614,121952.7400,75371.2160
11,000069.SZ,2019-01-17,5.6479,5.6479,5.5475,5.5657,5.6296,-0.0639,-1.1351,199184.3700,122017.4470
12,000069.SZ,2019-01-18,5.5840,5.6752,5.5749,5.6570,5.5657,0.0913,1.6404,181467.2700,111841.7770
13,000069.SZ,2019-01-21,5.6661,5.7482,5.6022,5.6205,5.6570,-0.0365,-0.6452,194249.2400,120563.7340
14,000069.SZ,2019-01-22,5.6114,5.6752,5.5657,5.5840,5.6205,-0.0365,-0.6494,167991.2300,103415.4230
15,000069.SZ,2019-01-23,5.5749,5.6479,5.5566,5.5931,5.5840,0.0091,0.1630,103462.9200,63516.7600
16,000069.SZ,2019-01-24,5.6114,5.6570,5.5749,5.6296,5.5931,0.0365,0.6526,122781.1100,75534.0560
17,000069.SZ,2019-01-25,5.6296,5.8030,5.6022,5.7482,5.6296,0.1186,2.1067,348619.9900,218505.3550
18,000069.SZ,2019-01-28,5.7756,5.8030,5.6661,5.7208,5.7482,-0.0274,-0.4767,194868.9600,122440.0950
19,000069.SZ,2019-01-29,5.7208,5.8760,5.6479,5.8486,5.7208,0.1278,2.2340,332452.8200,210389.1410
20,000069.SZ,2019-01-30,5.8212,5.9672,5.7482,5.8486,5.8486,0.0000,0.0000,371343.0200,239047.6820
21,000069.SZ,2019-01-31,5.8668,5.9946,5.8121,5.8395,5.8486,-0.0091,-0.1556,329133.0000,212582.8900
22,000069.SZ,2019-02-01,5.9033,5.9125,5.7391,5.8395,5.8395,0.0000,0.0000,274729.7700,174721.1910
23,000069.SZ,2019-02-11,5.8212,5.9125,5.7938,5.9125,5.8395,0.0730,1.2501,315084.7500,202288.1240
24,000069.SZ,2019-02-12,5.9307,5.9307,5.8303,5.9033,5.9125,-0.0092,-0.1556,381065.3700,245260.5160
25,000069.SZ,2019-02-13,5.8851,6.0219,5.8577,5.9946,5.9033,0.0913,1.5466,519171.7300,337740.9790
26,000069.SZ,2019-02-14,5.9946,6.0219,5.9216,5.9672,5.9946,-0.0274,-0.4571,307328.3000,200698.8530
27,000069.SZ,2019-02-15,5.9581,5.9763,5.7482,5.7756,5.9672,-0.1916,-3.2109,449457.4500,289016.2480
28,000069.SZ,2019-02-18,5.8121,5.9946,5.8121,5.9763,5.7756,0.2007,3.4750,497717.4900,322974.9200
29,000069.SZ,2019-02-19,6.1132,6.1771,5.8668,5.9672,5.9763,-0.0091,-0.1523,715933.0900,473236.3620
30,000069.SZ,2019-02-20,5.9672,6.1953,5.8851,6.0949,5.9672,0.1277,2.1400,567928.5600,378881.4840
31,000069.SZ,2019-02-21,6.1041,6.1223,5.9581,6.0128,6.0949,-0.0821,-1.3470,437384.9600,289367.3670
32,000069.SZ,2019-02-22,5.9763,6.0037,5.8486,5.9763,6.0128,-0.0365,-0.6070,610354.5200,395255.9360
33,000069.SZ,2019-02-25,6.0219,6.3778,5.9581,6.3413,5.9763,0.3650,6.1075,957771.8100,647120.8190
34,000069.SZ,2019-02-26,6.3413,6.4508,6.2044,6.3230,6.3413,-0.0183,-0.2886,729654.8300,506446.2050
35,000069.SZ,2019-02-27,6.2957,6.5329,6.2683,6.3778,6.3230,0.0548,0.8667,710888.4300,496975.0390
36,000069.SZ,2019-02-28,6.3778,6.4234,6.2957,6.3139,6.3778,-0.0639,-1.0019,382545.2100,266630.5090
37,000069.SZ,2019-03-01,6.3595,6.3778,6.2409,6.3778,6.3139,0.0639,1.0121,378247.6000,262036.6160
38,000069.SZ,2019-03-04,6.3960,6.7063,6.3960,6.5420,6.3778,0.1642,2.5746,973429.1300,699327.7790
39,000069.SZ,2019-03-05,6.5420,6.6789,6.5055,6.6150,6.5420,0.0730,1.1159,578663.1200,418788.1600
40,000069.SZ,2019-03-06,6.6241,6.6606,6.5147,6.6059,6.6150,-0.0091,-0.1376,590329.9900,424916.0360
41,000069.SZ,2019-03-07,6.5694,6.5968,6.4599,6.5420,6.6059,-0.0639,-0.9673,628346.1700,449553.6400
42,000069.SZ,2019-03-08,6.4508,6.4690,6.2044,6.2318,6.5420,-0.3102,-4.7417,630546.6600,439437.9420
43,000069.SZ,2019-03-11,6.2227,6.3322,6.0676,6.2957,6.2318,0.0639,1.0254,458590.4500,312471.0720
44,000069.SZ,2019-03-12,6.3322,6.3960,6.1862,6.2774,6.2957,-0.0183,-0.2907,440737.1600,305288.6130
45,000069.SZ,2019-03-13,6.2865,6.4143,6.2136,6.3413,6.2774,0.0639,1.0179,497773.1500,345761.6860
46,000069.SZ,2019-03-14,6.3230,6.4143,6.1771,6.2227,6.3413,-0.1186,-1.8703,345268.0800,237780.2110
47,000069.SZ,2019-03-15,6.2318,6.4143,6.2318,6.3230,6.2227,0.1003,1.6118,418913.9800,290267.4020
48,000069.SZ,2019-03-18,6.3687,6.5694,6.3048,6.5511,6.3230,0.2281,3.6075,727804.6600,515430.2430
49,000069.SZ,2019-03-19,6.5694,6.6880,6.4782,6.5238,6.5511,-0.0273,-0.4167,479702.6100,345777.1120
50,000069.SZ,2019-03-20,6.5603,6.6424,6.4782,6.5968,6.5238,0.0730,1.1190,500605.8700,359821.1660
51,000069.SZ,2019-03-21,6.6241,6.7063,6.5785,6.6241,6.5968,0.0273,0.4138,470028.2100,341903.1530
52,000069.SZ,2019-03-22,6.6241,6.7063,6.5694,6.6971,6.6241,0.0730,1.1020,472157.4600,343506.1860
53,000069.SZ,2019-03-25,6.6059,6.6606,6.4873,6.5147,6.6971,-0.1824,-2.7236,412152.3300,297194.2250
54,000069.SZ,2019-03-26,6.5238,6.5968,6.4599,6.4964,6.5147,-0.0183,-0.2809,351507.5500,251274.6900
55,000069.SZ,2019-03-27,6.5238,6.6333,6.4964,6.6241,6.4964,0.1277,1.9657,363209.7600,261513.6710
56,000069.SZ,2019-03-28,6.6059,6.7975,6.5785,6.6424,6.6241,0.0183,0.2763,453294.3500,333161.3840
57,000069.SZ,2019-03-29,6.6789,7.0256,6.6333,7.0256,6.6424,0.3832,5.7690,850399.2200,639555.9490
58,000069.SZ,2019-04-01,7.2902,7.5548,7.2902,7.3906,7.0256,0.3650,5.1953,1409608.3100,1140345.9070
59,000069.SZ,2019-04-02,7.4636,7.6187,7.3449,7.6187,7.3906,0.2281,3.0864,1039386.0900,853042.7500
60,000069.SZ,2019-04-03,7.5183,7.9928,7.5092,7.9563,7.6187,0.3376,4.4312,1062143.3700,909976.7710
61,000069.SZ,2019-04-04,8.0566,8.1752,7.8103,7.9380,7.9563,-0.0183,-0.2300,1011716.2100,881136.6130
62,000069.SZ,2019-04-08,8.0293,8.3030,7.9471,8.1661,7.9380,0.2281,2.8735,1189421.9900,1059232.9330
63,000069.SZ,2019-04-09,8.1935,8.3395,8.0384,8.2026,8.1661,0.0365,0.4470,968195.4000,872121.1850
64,000069.SZ,2019-04-10,8.1570,8.2391,7.9380,8.0840,8.2026,-0.1186,-1.4459,773154.0400,687174.3000
65,000069.SZ,2019-04-11,8.1570,8.2847,7.9563,8.0293,8.0840,-0.0547,-0.6766,675307.4600,600043.1450
66,000069.SZ,2019-04-12,8.0749,8.1844,7.9198,8.0019,8.0293,-0.0274,-0.3413,673717.3900,592659.1690
67,000069.SZ,2019-04-15,8.1296,8.1752,7.7373,7.7647,8.0019,-0.2372,-2.9643,927684.8800,808970.3870
68,000069.SZ,2019-04-16,7.8468,8.0749,7.6643,8.0658,7.7647,0.3011,3.8778,699318.3200,604852.8300
69,000069.SZ,2019-04-17,8.0293,8.0566,7.8285,7.8742,8.0658,-0.1916,-2.3755,601701.9600,521912.2230
70,000069.SZ,2019-04-18,7.8742,7.8833,7.6552,7.7008,7.8742,-0.1734,-2.2021,506064.6200,429083.0260
71,000069.SZ,2019-04-19,7.7282,7.7738,7.6096,7.7190,7.7008,0.0182,0.2363,509208.3600,428558.6950
72,000069.SZ,2019-04-22,7.7008,7.7099,7.1260,7.2172,7.7190,-0.5018,-6.5008,1412277.5400,1139389.9900
73,000069.SZ,2019-04-23,7.2628,7.4179,7.2355,7.2811,7.2172,0.0639,0.8854,722072.1000,580205.2690
74,000069.SZ,2019-04-24,7.4362,7.4818,7.2902,7.4362,7.2811,0.1551,2.1302,613930.8500,497326.0180
75,000069.SZ,2019-04-25,7.4179,7.4179,7.1990,7.2355,7.4362,-0.2007,-2.6990,502961.9200,403190.2510
76,000069.SZ,2019-04-26,7.2355,7.2720,7.0621,7.1351,7.2355,-0.1004,-1.3876,585613.8700,459985.0700
77,000069.SZ,2019-04-29,7.1533,7.2811,7.1442,7.1533,7.1351,0.0182,0.2551,505656.9000,399613.0930
78,000069.SZ,2019-04-30,7.1625,7.3085,7.0986,7.2537,7.1533,0.1004,1.4035,452908.2600,358244.1170
79,000069.SZ,2019-05-06,6.8887,7.0803,6.6515,6.7793,7.2537,-0.4744,-6.5401,651892.8900,493327.4860
80,000069.SZ,2019-05-07,6.8614,6.9891,6.7610,6.9070,6.7793,0.1277,1.8837,439536.8200,332180.9420
81,000069.SZ,2019-05-08,6.8796,6.9526,6.7793,6.7975,6.9070,-0.1095,-1.5853,465873.0500,349771.7910
82,000069.SZ,2019-05-09,6.7519,6.8157,6.5147,6.6150,6.7975,-0.1825,-2.6848,464424.0000,337908.8080
83,000069.SZ,2019-05-10,6.6971,6.8522,6.4964,6.7975,6.6150,0.1825,2.7589,509122.8800,375249.0830
84,000069.SZ,2019-05-13,6.7154,6.7701,6.6606,6.7063,6.7975,-0.0912,-1.3417,316750.7400,233300.1530
85,000069.SZ,2019-05-14,6.6515,6.8249,6.6333,6.7063,6.7063,0.0000,0.0000,343172.0700,253652.9610
86,000069.SZ,2019-05-15,6.7610,6.8431,6.7063,6.8157,6.7063,0.1094,1.6313,501664.2800,372552.2950
87,000069.SZ,2019-05-16,6.7975,6.8340,6.7428,6.8340,6.8157,0.0183,0.2685,372240.6200,276879.7220
88,000069.SZ,2019-05-17,6.8157,6.8157,6.5420,6.5603,6.8340,-0.2737,-4.0050,466970.3100,340841.3060
89,000069.SZ,2019-05-20,6.5329,6.5785,6.3595,6.5238,6.5603,-0.0365,-0.5564,423467.7600,299995.5700
90,000069.SZ,2019-05-21,6.5429,6.7619,6.5238,6.6572,6.5238,0.1334,2.0448,413962.2500,289458.8720
91,000069.SZ,2019-05-22,6.6762,6.6953,6.5619,6.5905,6.6572,-0.0667,-1.0019,209567.9500,145647.9590
92,000069.SZ,2019-05-23,6.5524,6.5810,6.4572,6.5333,6.5905,-0.0572,-0.8679,335136.2000,228552.9750
93,000069.SZ,2019-05-24,6.5238,6.5905,6.4857,6.4953,6.5333,-0.0380,-0.5816,182190.4500,124846.2850
94,000069.SZ,2019-05-27,6.5143,6.6000,6.4381,6.5714,6.4953,0.0761,1.1716,225055.3900,154306.1700
95,000069.SZ,2019-05-28,6.6000,6.7048,6.5810,6.6857,6.5714,0.1143,1.7394,336189.3100,234767.4400
96,000069.SZ,2019-05-29,6.6191,6.7143,6.6000,6.6095,6.6857,-0.0762,-1.1397,297675.2000,207563.8690
97,000069.SZ,2019-05-30,6.5810,6.6095,6.4667,6.4857,6.6095,-0.1238,-1.8731,261103.5900,178190.6000
98,000069.SZ,2019-05-31,6.5048,6.5714,6.4762,6.4953,6.4857,0.0096,0.1480,202978.5300,138798.5160
99,000069.SZ,2019-06-03,6.4953,6.5429,6.4381,6.4953,6.4953,0.0000,0.0000,289095.3100,197106.5480
100,000069.SZ,2019-06-04,6.5143,6.5143,6.4381,6.4857,6.4953,-0.0096,-0.1478,156990.7800,106706.4540
101,000069.SZ,2019-06-05,6.5429,6.6953,6.4857,6.6191,6.4857,0.1334,2.0568,339196.8300,235003.0400
102,000069.SZ,2019-06-06,6.6095,6.6095,6.4667,6.4762,6.6191,-0.1429,-2.1589,210960.0200,144535.3620
103,000069.SZ,2019-06-10,6.5143,6.6381,6.4857,6.5905,6.4762,0.1143,1.7649,249059.8100,172259.2930
104,000069.SZ,2019-06-11,6.6191,6.8095,6.6000,6.8000,6.5905,0.2095,3.1788,376108.4200,266565.3750
105,000069.SZ,2019-06-12,6.8000,6.8000,6.7143,6.7524,6.8000,-0.0476,-0.7000,213643.4600,151623.3500
106,000069.SZ,2019-06-13,6.7524,6.7619,6.6572,6.7143,6.7524,-0.0381,-0.5642,166574.0900,117215.0990
107,000069.SZ,2019-06-14,6.7619,6.7905,6.6381,6.6762,6.7143,-0.0381,-0.5674,199491.3400,140438.2180
108,000069.SZ,2019-06-17,6.6572,6.7048,6.6000,6.6286,6.6762,-0.0476,-0.7130,190820.3300,133099.3470
109,000069.SZ,2019-06-18,6.6286,6.6476,6.5429,6.5905,6.6286,-0.0381,-0.5748,214677.8900,148247.5950
110,000069.SZ,2019-06-19,6.7143,6.7333,6.6095,6.6476,6.5905,0.0571,0.8664,329662.8400,230591.1960
111,000069.SZ,2019-06-20,6.6476,6.8381,6.6191,6.7714,6.6476,0.1238,1.8623,441636.4200,312779.3160
112,000069.SZ,2019-06-21,6.7619,6.8476,6.7429,6.8286,6.7714,0.0572,0.8447,323645.3100,231537.0490
113,000069.SZ,2019-06-24,6.8191,6.8286,6.6857,6.7429,6.8286,-0.0857,-1.2550,334823.5400,237247.2400
114,000069.SZ,2019-06-25,6.7524,6.7619,6.5619,6.6191,6.7429,-0.1238,-1.8360,385540.6300,268314.7290
115,000069.SZ,2019-06-26,6.6095,6.6476,6.5810,6.5905,6.6191,-0.0286,-0.4321,224392.4100,155655.6430
116,000069.SZ,2019-06-27,6.6191,6.6857,6.6000,6.6572,6.5905,0.0667,1.0121,192740.0000,134589.2270
117,000069.SZ,2019-06-28,6.6381,6.6572,6.5810,6.6191,6.6572,-0.0381,-0.5723,143271.6200,99418.7210
118,000069.SZ,2019-07-01,6.7238,6.8572,6.6667,6.8000,6.6191,0.1809,2.7330,582645.5200,412332.2260
119,000069.SZ,2019-07-02,6.8000,6.8572,6.7333,6.8476,6.8000,0.0476,0.7000,325044.3900,231843.9150
120,000069.SZ,2019-07-03,6.8191,7.0857,6.7905,6.9429,6.8476,0.0953,1.3917,597174.0100,437689.0830
121,000069.SZ,2019-07-04,6.9238,7.1810,6.9238,7.1334,6.9429,0.1905,2.7438,674481.0500,504162.9050
122,000069.SZ,2019-07-05,7.1143,7.1143,6.9810,7.0381,7.1334,-0.0953,-1.3360,306391.8600,226479.9510
123,000069.SZ,2019-07-08,7.0000,7.0000,6.7619,6.9143,7.0381,-0.1238,-1.7590,414369.1600,299534.8310
124,000069.SZ,2019-07-09,6.8762,6.9714,6.8572,6.8667,6.9143,-0.0476,-0.6884,190920.7100,138446.6680
125,000069.SZ,2019-07-10,6.9048,6.9238,6.8286,6.8572,6.8667,-0.0095,-0.1383,159063.0100,114887.4450
126,000069.SZ,2019-07-11,6.9143,7.0286,6.8667,6.8857,6.8572,0.0285,0.4156,189697.8800,138258.2520
127,000069.SZ,2019-07-12,6.9143,7.0953,6.8857,7.0000,6.8857,0.1143,1.6600,346532.7000,255632.8840
128,000069.SZ,2019-07-15,7.0095,7.1143,6.8572,7.0286,7.0000,0.0286,0.4086,267536.7300,196007.3230
129,000069.SZ,2019-07-16,7.0095,7.1524,6.9905,7.1238,7.0286,0.0952,1.3545,321698.2300,239639.8560
130,000069.SZ,2019-07-17,7.1048,7.2572,7.0572,7.1524,7.1238,0.0286,0.4015,254020.1400,191111.8380
131,000069.SZ,2019-07-18,7.0953,7.1238,6.9619,6.9714,7.1524,-0.1810,-2.5306,298494.8800,220248.4270
132,000069.SZ,2019-07-19,7.0476,7.2667,7.0191,7.2095,6.9714,0.2381,3.4154,454044.1100,342652.6410
133,000069.SZ,2019-07-22,7.2381,7.3524,7.1048,7.1334,7.2095,-0.0761,-1.0556,401682.1500,303590.8420
