,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,600707.SH,2019-01-02,4.1200,4.1700,4.0800,4.1100,4.1300,-0.0200,-0.4843,21122.0000,8685.1740
1,600707.SH,2019-01-03,4.1400,4.1500,4.0700,4.0700,4.1100,-0.0400,-0.9732,30093.0000,12345.6740
2,600707.SH,2019-01-04,4.0700,4.1900,4.0700,4.1700,4.0700,0.1000,2.4570,42190.9300,17483.2780
3,600707.SH,2019-01-07,4.1800,4.2500,4.1500,4.2300,4.1700,0.0600,1.4388,53308.9300,22421.9130
4,600707.SH,2019-01-08,4.2000,4.3100,4.2000,4.3000,4.2300,0.0700,1.6548,49875.9300,21206.0660
5,600707.SH,2019-01-09,4.3200,4.3800,4.2700,4.2700,4.3000,-0.0300,-0.6977,49558.2200,21426.1130
6,600707.SH,2019-01-10,4.3000,4.3500,4.2700,4.2700,4.2700,0.0000,0.0000,35201.0000,15178.1750
7,600707.SH,2019-01-11,4.2700,4.3400,4.2600,4.3300,4.2700,0.0600,1.4052,49159.2300,21158.9260
8,600707.SH,2019-01-14,4.3400,4.3700,4.2800,4.2800,4.3300,-0.0500,-1.1547,29867.0000,12896.9700
9,600707.SH,2019-01-15,4.2800,4.3200,4.2700,4.3000,4.2800,0.0200,0.4673,33135.0800,14252.0830
10,600707.SH,2019-01-16,4.3300,4.3300,4.2600,4.3000,4.3000,0.0000,0.0000,38173.1000,16395.6870
11,600707.SH,2019-01-17,4.3200,4.5700,4.3100,4.3600,4.3000,0.0600,1.3953,120925.9800,53444.7280
12,600707.SH,2019-01-18,4.3200,4.4000,4.2900,4.3100,4.3600,-0.0500,-1.1468,73255.9700,31759.8870
13,600707.SH,2019-01-21,4.3300,4.4500,4.3200,4.3900,4.3100,0.0800,1.8561,63895.9900,27965.1420
14,600707.SH,2019-01-22,4.3800,4.4000,4.3000,4.3000,4.3900,-0.0900,-2.0501,28568.0000,12392.7130
15,600707.SH,2019-01-23,4.3100,4.3300,4.2600,4.2800,4.3000,-0.0200,-0.4651,22456.0000,9630.4200
16,600707.SH,2019-01-24,4.2700,4.3400,4.2300,4.2900,4.2800,0.0100,0.2336,37965.0200,16247.4490
17,600707.SH,2019-01-25,4.2800,4.3300,4.2700,4.2900,4.2900,0.0000,0.0000,30875.9700,13253.5320
18,600707.SH,2019-01-28,4.3100,4.3900,4.2900,4.2900,4.2900,0.0000,0.0000,30618.0000,13257.8690
19,600707.SH,2019-01-29,4.2900,4.3600,4.1600,4.3600,4.2900,0.0700,1.6317,61622.0000,26218.2730
20,600707.SH,2019-01-30,4.3400,4.3400,4.2500,4.2600,4.3600,-0.1000,-2.2936,31259.3900,13463.2640
21,600707.SH,2019-01-31,4.2600,4.3100,4.2000,4.2000,4.2600,-0.0600,-1.4085,32236.0000,13729.3770
22,600707.SH,2019-02-01,4.1900,4.2900,4.1900,4.2600,4.2000,0.0600,1.4286,20366.5000,8664.4160
23,600707.SH,2019-02-11,4.3000,4.4000,4.2800,4.3900,4.2600,0.1300,3.0516,42374.4400,18481.4090
24,600707.SH,2019-02-12,4.3900,4.8300,4.3700,4.8300,4.3900,0.4400,10.0228,137358.7200,65238.3480
25,600707.SH,2019-02-13,5.3100,5.3100,5.3100,5.3100,4.8300,0.4800,9.9379,22895.4900,12157.5050
26,600707.SH,2019-02-14,5.8400,5.8400,5.8400,5.8400,5.3100,0.5300,9.9812,47592.1400,27793.8100
27,600707.SH,2019-02-15,5.8500,6.4200,5.5600,6.2800,5.8400,0.4400,7.5342,914686.4000,564133.0470
28,600707.SH,2019-02-18,5.9500,6.5500,5.8500,6.3600,6.2800,0.0800,1.2739,808779.7800,497537.7140
29,600707.SH,2019-02-19,6.1900,6.8700,6.0500,6.5600,6.3600,0.2000,3.1447,736224.2700,469365.0060
30,600707.SH,2019-02-20,6.4000,6.6500,6.2900,6.3300,6.5600,-0.2300,-3.5061,477797.8900,306524.0910
31,600707.SH,2019-02-21,6.2600,6.3200,5.9000,6.1000,6.3300,-0.2300,-3.6335,428375.6600,262308.4750
32,600707.SH,2019-02-22,6.0300,6.2500,6.0300,6.1700,6.1000,0.0700,1.1475,311402.8600,191291.0890
33,600707.SH,2019-02-25,6.2500,6.5700,6.2100,6.5300,6.1700,0.3600,5.8347,534902.2400,343431.1210
34,600707.SH,2019-02-26,6.4000,6.4500,6.1300,6.1800,6.5300,-0.3500,-5.3599,439763.2500,276342.3890
35,600707.SH,2019-02-27,6.1000,6.2200,5.9000,6.0500,6.1800,-0.1300,-2.1036,245315.0400,149216.9350
36,600707.SH,2019-02-28,6.0300,6.2700,6.0300,6.1800,6.0500,0.1300,2.1488,180820.2400,111629.8600
37,600707.SH,2019-03-01,6.1800,6.7700,6.0300,6.4900,6.1800,0.3100,5.0162,413176.9900,264009.6650
38,600707.SH,2019-03-04,6.7300,6.9500,6.4000,6.5300,6.4900,0.0400,0.6163,419616.3800,276264.4320
39,600707.SH,2019-03-05,6.4200,6.9500,6.3700,6.9400,6.5300,0.4100,6.2787,491371.4000,327980.0990
40,600707.SH,2019-03-06,6.9000,7.0000,6.6700,6.9300,6.9400,-0.0100,-0.1441,416415.1000,282883.5480
41,600707.SH,2019-03-07,6.8200,7.2400,6.7300,6.8500,6.9300,-0.0800,-1.1544,368328.6200,256996.8560
42,600707.SH,2019-03-08,6.6200,6.7900,6.3100,6.3300,6.8500,-0.5200,-7.5912,319482.4700,208297.9460
43,600707.SH,2019-03-11,6.2700,6.4700,6.0300,6.3900,6.3300,0.0600,0.9479,272498.8100,171070.9340
44,600707.SH,2019-03-12,6.4000,6.5300,6.2600,6.4300,6.3900,0.0400,0.6260,249924.9800,159929.6240
45,600707.SH,2019-03-13,6.4400,6.5600,6.2800,6.3400,6.4300,-0.0900,-1.3997,218447.0100,140668.2810
46,600707.SH,2019-03-14,6.2700,6.3200,5.9200,6.0000,6.3400,-0.3400,-5.3628,212619.4500,129567.0970
47,600707.SH,2019-03-15,6.0500,6.2400,6.0200,6.2400,6.0000,0.2400,4.0000,135229.4500,82553.9330
48,600707.SH,2019-03-18,6.2200,6.2800,6.1000,6.2600,6.2400,0.0200,0.3205,119909.5800,74328.9770
49,600707.SH,2019-03-19,6.2700,6.4400,6.2300,6.2900,6.2600,0.0300,0.4792,123628.6400,78146.2000
50,600707.SH,2019-03-20,6.2500,6.3100,6.1000,6.2300,6.2900,-0.0600,-0.9539,106898.3900,66196.5190
51,600707.SH,2019-03-21,6.2000,6.3400,6.1500,6.2600,6.2300,0.0300,0.4815,149164.9100,93601.3200
