,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,300315.SZ,2019-01-02,3.5600,3.5900,3.5100,3.5300,3.5300,0.0000,0.0000,191702.1700,67912.9670
1,300315.SZ,2019-01-03,3.5400,3.5700,3.4800,3.4800,3.5300,-0.0500,-1.4164,228309.0500,80340.0070
2,300315.SZ,2019-01-04,3.4600,3.5800,3.4300,3.5700,3.4800,0.0900,2.5862,273576.7400,96392.5940
3,300315.SZ,2019-01-07,3.6000,3.6300,3.5700,3.6200,3.5700,0.0500,1.4006,243133.9900,87570.4300
4,300315.SZ,2019-01-08,3.6100,3.6200,3.5700,3.6100,3.6200,-0.0100,-0.2762,171959.7700,61899.6360
5,300315.SZ,2019-01-09,3.6000,3.6800,3.6000,3.6000,3.6100,-0.0100,-0.2770,287942.7900,104885.8800
6,300315.SZ,2019-01-10,3.6700,3.7900,3.6500,3.6800,3.6000,0.0800,2.2222,556114.4600,206794.0210
7,300315.SZ,2019-01-11,3.6800,3.6800,3.6100,3.6700,3.6800,-0.0100,-0.2717,259013.4500,94501.0040
8,300315.SZ,2019-01-14,3.6700,3.6900,3.5800,3.6000,3.6700,-0.0700,-1.9074,220611.8000,79892.5970
9,300315.SZ,2019-01-15,3.6000,3.6600,3.5800,3.6400,3.6000,0.0400,1.1111,216043.3400,78256.5080
10,300315.SZ,2019-01-16,3.6400,3.7000,3.6300,3.6500,3.6400,0.0100,0.2747,238645.4300,87370.9380
11,300315.SZ,2019-01-17,3.6600,3.6600,3.6000,3.6000,3.6500,-0.0500,-1.3699,171281.2500,62117.4490
12,300315.SZ,2019-01-18,3.6100,3.6700,3.5900,3.6600,3.6000,0.0600,1.6667,241751.7100,87944.2430
13,300315.SZ,2019-01-21,3.6800,3.6800,3.6100,3.6300,3.6600,-0.0300,-0.8197,209232.2100,76157.2660
14,300315.SZ,2019-01-22,3.6300,3.6900,3.6100,3.6100,3.6300,-0.0200,-0.5510,241364.2000,87932.3470
15,300315.SZ,2019-01-23,3.6000,3.6300,3.5600,3.5900,3.6100,-0.0200,-0.5540,163955.1500,58878.4760
16,300315.SZ,2019-01-24,3.6000,3.6700,3.5600,3.6400,3.5900,0.0500,1.3928,292379.2100,105999.9690
17,300315.SZ,2019-01-25,3.6200,3.6500,3.6000,3.6200,3.6400,-0.0200,-0.5495,155741.7100,56520.0180
18,300315.SZ,2019-01-28,3.6200,3.6600,3.5600,3.5600,3.6200,-0.0600,-1.6575,192514.7100,69443.3940
