,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002507.SZ,2019-01-02,21.2813,21.5563,21.0161,21.2125,21.2125,0.0000,0.0000,53384.4500,115731.3210
1,002507.SZ,2019-01-03,21.2125,21.2125,20.5055,20.7608,21.2125,-0.4517,-2.1294,52617.5200,111582.1880
2,002507.SZ,2019-01-04,20.5251,21.3795,20.4269,21.1536,20.7608,0.3928,1.8920,67553.1400,144763.9540
3,002507.SZ,2019-01-07,21.4188,21.6054,21.1242,21.5072,21.1536,0.3536,1.6716,69500.9600,151310.6870
4,002507.SZ,2019-01-08,21.3598,21.4090,20.9376,21.0161,21.5072,-0.4911,-2.2834,54593.7700,117491.3740
5,002507.SZ,2019-01-09,21.2027,21.5661,20.8394,21.0259,21.0161,0.0098,0.0466,133859.5100,289357.7990
6,002507.SZ,2019-01-10,20.8688,20.8786,20.1323,20.7117,21.0259,-0.3142,-1.4943,93184.4900,194856.1430
7,002507.SZ,2019-01-11,20.7117,20.9179,20.5546,20.7706,20.7117,0.0589,0.2844,52471.1900,110810.0690
8,002507.SZ,2019-01-14,20.7804,20.8983,20.3581,20.5055,20.7706,-0.2651,-1.2763,49307.6900,103265.2550
9,002507.SZ,2019-01-15,20.6233,21.5072,20.4367,21.4482,20.5055,0.9427,4.5973,111756.6900,239424.4600
10,002507.SZ,2019-01-16,21.3598,21.8214,21.1733,21.4188,21.4482,-0.0294,-0.1371,81095.7300,177412.2200
11,002507.SZ,2019-01-17,21.1733,21.8312,20.9179,21.5170,21.4188,0.0982,0.4585,96689.0600,210979.1760
12,002507.SZ,2019-01-18,21.5563,21.9785,21.3500,21.5955,21.5170,0.0785,0.3648,151511.2100,334494.3540
13,002507.SZ,2019-01-21,21.8018,22.1750,21.6054,21.7527,21.5955,0.1572,0.7279,119480.1800,266144.0690
14,002507.SZ,2019-01-22,21.6250,22.0768,21.3107,21.6741,21.7527,-0.0786,-0.3613,73275.2800,162060.2690
15,002507.SZ,2019-01-23,21.6152,22.3910,21.6054,22.0375,21.6741,0.3634,1.6767,82347.5000,184766.9000
16,002507.SZ,2019-01-24,21.9982,22.1848,21.7232,22.0571,22.0375,0.0196,0.0889,47130.4000,105445.7650
17,002507.SZ,2019-01-25,22.0473,22.3419,21.7723,22.1553,22.0571,0.0982,0.4452,59317.6000,133491.9770
18,002507.SZ,2019-01-28,22.1553,23.0883,22.1062,22.4794,22.1553,0.3241,1.4629,91605.1100,211022.2370
19,002507.SZ,2019-01-29,22.4303,23.1472,22.2339,22.9901,22.4794,0.5107,2.2719,82649.8600,191698.1240
20,002507.SZ,2019-01-30,22.7642,23.2159,22.6071,22.8231,22.9901,-0.1670,-0.7264,55480.5400,129377.0870
21,002507.SZ,2019-01-31,22.8329,22.9311,22.3616,22.5874,22.8231,-0.2357,-1.0327,69618.6100,160312.7420
22,002507.SZ,2019-02-01,22.6562,23.1767,22.6365,23.0588,22.5874,0.4714,2.0870,69809.9400,162997.8140
23,002507.SZ,2019-02-11,23.1767,24.1391,22.8624,24.0114,23.0588,0.9526,4.1312,88559.9300,212113.7940
24,002507.SZ,2019-02-12,24.0212,24.8265,23.8641,24.5810,24.0114,0.5696,2.3722,107699.8800,268233.6210
25,002507.SZ,2019-02-13,24.6301,24.8265,24.2569,24.6007,24.5810,0.0197,0.0801,93931.8300,234628.9960
26,002507.SZ,2019-02-14,24.6007,25.2586,24.2668,25.0229,24.6007,0.4222,1.7162,74579.1800,187965.8680
27,002507.SZ,2019-02-15,24.8855,25.0426,24.1587,24.2078,25.0229,-0.8151,-3.2574,75986.5800,189387.0220
28,002507.SZ,2019-02-18,24.4337,24.9247,24.3551,24.7283,24.2078,0.5205,2.1501,94929.0400,238125.6550
29,002507.SZ,2019-02-19,24.6007,24.6007,23.8346,24.1489,24.7283,-0.5794,-2.3431,116519.5800,287299.8280
30,002507.SZ,2019-02-20,24.1489,24.5417,23.7659,23.9918,24.1489,-0.1571,-0.6505,73729.3700,181080.0110
31,002507.SZ,2019-02-21,24.1096,24.2569,23.5498,23.5891,23.9918,-0.4027,-1.6785,97007.1000,235605.9330
32,002507.SZ,2019-02-22,23.7659,24.0900,23.4418,23.8936,23.5891,0.3045,1.2909,83204.9400,201408.5350
33,002507.SZ,2019-02-25,23.8837,24.8953,23.6677,24.6989,23.8936,0.8053,3.3704,142965.8500,355506.9880
34,002507.SZ,2019-02-26,24.6890,24.8953,24.0311,24.0605,24.6989,-0.6384,-2.5847,111573.1200,277453.0590
35,002507.SZ,2019-02-27,24.1096,26.1425,24.0900,25.5140,24.0605,1.4535,6.0410,211394.7200,546222.7670
36,002507.SZ,2019-02-28,25.5533,25.9755,25.2292,25.9166,25.5140,0.4026,1.5780,116106.3200,302842.2800
37,002507.SZ,2019-03-01,26.1228,26.2996,25.5827,26.1327,25.9166,0.2161,0.8338,105545.6100,278204.0910
38,002507.SZ,2019-03-04,26.1032,27.7138,25.7988,26.7023,26.1327,0.5696,2.1796,145800.3400,399509.8810
39,002507.SZ,2019-03-05,26.6924,27.0067,26.0934,26.5942,26.7023,-0.1081,-0.4048,87740.5300,236201.6630
40,002507.SZ,2019-03-06,26.3487,26.3880,25.7398,26.1228,26.5942,-0.4714,-1.7726,106294.8000,281284.2490
41,002507.SZ,2019-03-07,25.8381,25.9264,25.0622,25.4452,26.1228,-0.6776,-2.5939,146678.5300,378750.3930
42,002507.SZ,2019-03-08,25.0524,25.7791,24.8756,24.9542,25.4452,-0.4910,-1.9296,106272.3800,274270.4720
43,002507.SZ,2019-03-11,24.9444,25.6515,24.9444,25.6220,24.9542,0.6678,2.6761,92174.9100,238702.2550
44,002507.SZ,2019-03-12,25.6809,26.3094,25.4649,25.6122,25.6220,-0.0098,-0.0382,99522.1800,261316.9990
45,002507.SZ,2019-03-13,25.4158,26.6139,25.2194,26.3193,25.6122,0.7071,2.7608,145120.2300,383284.3220
46,002507.SZ,2019-03-14,26.0541,26.6139,25.7300,25.9952,26.3193,-0.3241,-1.2314,77096.7300,205168.6080
47,002507.SZ,2019-03-15,26.2014,26.6924,25.6318,26.2898,25.9952,0.2946,1.1333,85731.5000,230031.8890
48,002507.SZ,2019-03-18,26.2603,27.9789,26.2603,27.7825,26.2898,1.4927,5.6779,148397.6600,415087.4620
49,002507.SZ,2019-03-19,27.9691,28.2343,27.1344,27.4781,27.7825,-0.3044,-1.0957,121024.2100,339046.5970
50,002507.SZ,2019-03-20,27.3799,28.0673,27.2228,27.5567,27.4781,0.0786,0.2860,92946.3400,261511.6210
51,002507.SZ,2019-03-21,27.7727,28.0477,27.3995,28.0379,27.5567,0.4812,1.7462,69096.8500,194760.7540
52,002507.SZ,2019-03-22,28.9806,30.6109,28.9806,29.7074,28.0379,1.6695,5.9544,179176.7700,539493.2890
53,002507.SZ,2019-03-25,29.4422,29.6092,28.6664,28.8432,29.7074,-0.8642,-2.9090,96588.1900,287379.6130
54,002507.SZ,2019-03-26,28.8432,29.4422,28.6075,28.9512,28.8432,0.1080,0.3744,73276.9300,216294.3810
55,002507.SZ,2019-03-27,29.1771,29.8449,28.6369,29.5895,28.9512,0.6383,2.2047,86785.2700,260258.2880
56,002507.SZ,2019-03-28,29.6092,30.5421,29.3833,29.8841,29.5895,0.2946,0.9956,84074.2600,255617.1150
57,002507.SZ,2019-03-29,29.8154,31.3769,29.7565,30.4636,29.8841,0.5795,1.9392,131205.0700,409449.5610
