,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002941.SZ,2019-01-02,22.0297,23.4752,21.4356,22.3762,21.3366,1.0396,4.8724,379918.1300,875683.6820
1,002941.SZ,2019-01-03,21.8119,22.7723,20.5941,22.6733,22.3762,0.2971,1.3278,314402.7000,684767.0200
2,002941.SZ,2019-01-04,21.7822,24.9406,21.5842,24.9406,22.6733,2.2673,9.9999,278966.5400,670478.7580
3,002941.SZ,2019-01-07,26.7525,27.4356,26.4455,27.4356,24.9406,2.4950,10.0038,190762.8000,525741.4740
4,002941.SZ,2019-01-08,28.7129,30.1782,26.4554,30.1782,27.4356,2.7426,9.9965,251985.1400,722331.7130
5,002941.SZ,2019-01-09,33.0693,33.1980,31.8614,33.1980,30.1782,3.0198,10.0066,137548.9000,457360.6030
6,002941.SZ,2019-01-10,36.2376,36.5149,34.6238,36.5149,33.1980,3.3169,9.9913,266121.5100,973896.8670
7,002941.SZ,2019-01-11,40.1683,40.1683,38.9109,40.1683,36.5149,3.6534,10.0052,94231.3900,381159.6590
8,002941.SZ,2019-01-14,44.1881,44.1881,36.1485,36.1485,40.1683,-4.0198,-10.0074,496524.7700,2017252.7440
9,002941.SZ,2019-01-15,34.3267,35.0000,32.7723,33.3564,36.1485,-2.7921,-7.7240,381462.8400,1303898.6890
10,002941.SZ,2019-01-16,32.3465,33.9406,32.2871,33.0198,33.3564,-0.3366,-1.0091,284782.1700,954624.0800
11,002941.SZ,2019-01-17,33.0693,33.7822,32.3861,32.5446,33.0198,-0.4752,-1.4391,243710.4600,814145.4020
12,002941.SZ,2019-01-18,31.7030,32.2277,30.3069,31.2277,32.5446,-1.3169,-4.0464,280367.2900,887030.5810
13,002941.SZ,2019-01-21,31.0297,31.6832,30.3762,31.0891,31.2277,-0.1386,-0.4438,169759.2400,533243.4570
14,002941.SZ,2019-01-22,30.7921,33.2475,30.7030,32.0297,31.0891,0.9406,3.0255,283274.7900,917108.7490
15,002941.SZ,2019-01-23,31.2871,35.1485,31.0891,34.6337,32.0297,2.6040,8.1300,378850.3400,1286119.9010
16,002941.SZ,2019-01-24,33.7624,33.7624,31.4851,31.7921,34.6337,-2.8416,-8.2047,294286.2500,968807.0680
17,002941.SZ,2019-01-25,32.4158,33.4653,29.7030,30.0792,31.7921,-1.7129,-5.3878,260844.0600,838942.6890
18,002941.SZ,2019-01-28,28.9010,29.2178,27.5248,28.1386,30.0792,-1.9406,-6.4516,199358.8500,568922.3530
19,002941.SZ,2019-01-29,27.9307,28.7723,26.9505,28.6733,28.1386,0.5347,1.9002,159087.1400,453270.6850
20,002941.SZ,2019-01-30,28.4455,28.6931,26.4356,26.5248,28.6733,-2.1485,-7.4930,164868.9900,458523.8360
21,002941.SZ,2019-01-31,26.1584,26.7228,24.4653,24.7723,26.5248,-1.7525,-6.6070,173581.2100,446076.4530
22,002941.SZ,2019-02-01,25.1485,25.4752,24.8119,25.4257,24.7723,0.6534,2.6376,104886.5400,267063.3230
23,002941.SZ,2019-02-11,25.7921,27.4059,25.6436,27.1584,25.4257,1.7327,6.8148,149177.1300,403060.4530
24,002941.SZ,2019-02-12,26.9406,27.7228,26.6337,27.5743,27.1584,0.4159,1.5314,167885.0700,462988.9650
25,002941.SZ,2019-02-13,27.5644,29.7030,26.8416,28.6535,27.5743,1.0792,3.9138,231371.3300,657396.4900
26,002941.SZ,2019-02-14,28.0396,29.0693,27.9208,28.6436,28.6535,-0.0099,-0.0346,171162.6400,494147.8500
27,002941.SZ,2019-02-15,28.6733,31.5050,28.3366,31.5050,28.6436,2.8614,9.9897,334206.1600,1036921.3610
